uid, stage, Scheduling, StagingInput, AgentStagingInputPending, AgentStagingInput, AllocatingPending, Allocating, ExecutingPending, Executing, AgentStagingOutputPending, AgentStagingOutput, PendingOutputStaging, StagingOutput, Done
unit.000108, stage_1, 1502403683.55, 1502403697.76, 1502403697.76, 1502403698.0, 1502403698.01, 1502403698.01, 1502403698.01,1502403701.92, 1502403734.61, 1502403734.69, 1502403734.69, 1502403736.78, 1502403736.88
unit.000109, stage_1, 1502403683.55, 1502403686.35, 1502403686.35, 1502403694.17, 1502403694.17, 1502403694.64, 1502403694.65,1502403695.67, 1502403712.8, 1502403712.82, 1502403712.82, 1502403714.2, 1502403714.31
unit.000110, stage_1, 1502403683.55, 1502403687.8, 1502403687.8, 1502403694.26, 1502403694.27, 1502403694.84, 1502403694.85,1502403696.07, 1502403715.94, 1502403715.96, 1502403715.97, 1502403718.04, 1502403718.15
unit.000111, stage_1, 1502403683.55, 1502403689.41, 1502403689.41, 1502403694.36, 1502403694.36, 1502403694.95, 1502403694.96,1502403696.86, 1502403721.76, 1502403721.79, 1502403721.79, 1502403722.79, 1502403722.89
unit.000112, stage_1, 1502403683.55, 1502403690.86, 1502403690.86, 1502403694.45, 1502403694.46, 1502403695.06, 1502403695.06,1502403697.68, 1502403725.38, 1502403725.46, 1502403725.46, 1502403726.58, 1502403726.68
unit.000113, stage_1, 1502403683.55, 1502403692.47, 1502403692.47, 1502403694.64, 1502403694.65, 1502403695.31, 1502403695.32,1502403698.53, 1502403725.35, 1502403725.4, 1502403725.4, 1502403726.13, 1502403726.23
unit.000114, stage_1, 1502403683.55, 1502403693.29, 1502403693.29, 1502403694.75, 1502403694.76, 1502403695.4, 1502403695.41,1502403699.02, 1502403728.89, 1502403728.93, 1502403728.95, 1502403730.83, 1502403730.93
unit.000115, stage_1, 1502403683.55, 1502403694.12, 1502403694.12, 1502403695.34, 1502403695.35, 1502403695.48, 1502403695.49,1502403699.58, 1502403728.91, 1502403728.98, 1502403728.99, 1502403731.23, 1502403731.34
unit.000116, stage_1, 1502403683.55, 1502403695.12, 1502403695.12, 1502403695.68, 1502403695.68, 1502403695.69, 1502403695.69,1502403700.34, 1502403734.59, 1502403734.6, 1502403734.61, 1502403735.6, 1502403735.7
unit.000117, stage_1, 1502403683.55, 1502403695.96, 1502403695.96, 1502403696.25, 1502403696.26, 1502403696.27, 1502403696.27,1502403700.89, 1502403730.74, 1502403730.76, 1502403730.76, 1502403732.41, 1502403732.52
unit.000118, stage_1, 1502403683.55, 1502403696.79, 1502403696.79, 1502403697.03, 1502403697.03, 1502403697.04, 1502403697.05,1502403701.35, 1502403732.0, 1502403732.06, 1502403732.06, 1502403733.28, 1502403733.38
